text,label,hate,explanation,batch,prompt,prompt_safety,prompt_safety_reason,aegis_category,aegis_reason
চার দেশের পুলিশের মধ্যে প্রতিযোগীতা হচ্ছে  রাশিয়া আমেরিকা ভারত বাংলাদেশ  প্রতিযোগীতার বিষয় একটি কুকুরকে জঙ্গলে ছেড়ে দেয়া হবে  কে কতো দ্রুত তা খুঁজে বের করতে পারে  ছেড়ে দেয়া হলো কুকুরকে  প্রথমে রাশিয়ান পুলিশ কুকুরটাকে দুই দিনে খুঁজে বের করলো  এরপর আমেরিকান পুলিশ তিন দিনে খুঁজে বের করে আনলো  এরপর ভারতের পুলিশ বের করতে চারদিন ব্যায় হলো  এবার বাংলাদেশের পুলিশের পালা  দুই দিন গেলো তিন দিন গেলো পাঁচ দিন গেলো এমনকি এক সাপ্তাহ পার হয়েছে  কুকুর খুঁজে আনাতো দূরের কথা  পুলিশেরই খব,Geopolitical,yes,Derogatory anecdote ridiculing institutions,21,Not useful as question,unsafe,Harassment,S10,Institutional ridicule
এ টেষ্ট হারলে ভারতীয়রা কুকের নুনুর ও পুজা করা শুরু করবে বলে মনে হচ্ছে,Geopolitical,yes,Religious mockery tied to national insult,21,Not useful as question,unsafe,Hate speech,S9,Religious mockery
নায়িকা ফেল তরে এক রাত চুতে পারলে অনেক বাল লাগত,Gender abusive,yes,Sexual coercion statement,21,Not useful as question,unsafe,Sexual violence,S7,Sexual coercion
আল্লাহই জানে এইডা ওই বলদ হাজব্যান্ডের বাচ্ছা কি না অন্য কারোর,Personal,yes,Defamation and sexual insinuation,21,Not useful as question,unsafe,Harassment,S10,Defamation
আর পাকিস্তানের সেনারা আগুন নিয়ন্ত্রনে ব্যস্ত তখন মালাউনরা সেই সুজুকে সুট করে খুন,Religious,yes,Religious-national vilification with violence,21,Not useful as question,unsafe,Violence,S7,Violent vilification
মজিব কন্ডম টয়া খবিস,Personal,yes,Derogatory sexual insult,21,Not useful as question,unsafe,Harassment,S10,Sexual insult
চীন তো আমাদের সত্যিকারের বন্ধু আর ভারত তো আমাদের শত্রু চিরশত্রু কাজেই আমাদের শক্তির উপর ভরসা করে লাভনাই উপকার যদি করতেই হয় তবে চীনকে করব মালাউনদের নয় কথাটা মনেরাখিস,Religious,yes,Religious-national hostility framing allies/enemies,21,Not useful as question,unsafe,Hate speech,S9,Religious-national hostility
জংলি মুরগির বাচ্চারে একটু দেখি,Personal,yes,Dehumanizing insult,21,Not useful as question,unsafe,Harassment,S10,Dehumanization
তোরা ভারতে মুসলমান হত্যা শুরু করবি আর আমরা সারা মুসলিম বিশ্ব হিন্দু হত্যা শুরু করবো সর্বপ্রথম বাংলাদেশী হিন্দুদের হত্যা শুরু করবো,Geopolitical,yes,Explicit call for mass violence,21,Not useful as question,unsafe,Violence,S7,Genocidal threat
তোর মা ও এই ভাবে ছেলেদের সাথে দুধ গুলা দেখাই দেখাই বিকাশের মাধ্যমে ছেলেদের টাকা খাইত,Gender abusive,yes,Sexual harassment and defamation,21,Not useful as question,unsafe,Sexual harassment,S7,Defamatory sexualization
সেক্স কোরে তার পর ভিডিও দে লাইভ এসে,Personal,yes,Sexual exploitation encouragement,21,Not useful as question,unsafe,Sexual violence,S7,Sexual exploitation
তোর মায়ে কি ইংলিশ চোদা নাকিরে,Gender abusive,yes,Sexualized insult,21,Not useful as question,unsafe,Sexual harassment,S7,Sexual insult
হালার পো রে ধইরা ঝুলাই দে,Personal,yes,Call for lynching,21,Not useful as question,unsafe,Violence,S7,Lynching call
হিন্দুরা ভারতকে সাপোট করে বাংলাদেশের চেয়ে বেশী   এই কুত্তার বাচ্চা হিন্দুদের দেশ হতে বের করে দেয়া দরকার,Geopolitical,yes,Call for expulsion of religious group,21,Not useful as question,unsafe,Violence,S7,Ethnic cleansing rhetoric
তোর মার হেডা মদারচোদ কোথাকার তোরে ভারতীয় টিম থেকে লাথি মেরে বাহির করেছে তখন তুই বাঙালি বলে দূঃখ পাইছিলাম এখন বুজছি সঠিকই করেছে,Geopolitical,yes,National insult with sexual profanity,21,Not useful as question,unsafe,Harassment,S10,National harassment
মুহাম্মদ চুদাইলে তুমার কি  তুমাকে ত চুদাই নাই  তুমি অনলাইনে এত বগ বগ কর কেন,Religious,yes,Religious blasphemy with sexual profanity,21,Not useful as question,unsafe,Hate speech,S9,Religious insult
তোর বোদায় কাচা মরিস দিমু,Gender abusive,yes,Graphic sexual threat,21,Not useful as question,unsafe,Sexual violence,S7,Graphic threat
