text,label,hate,explanation,batch,prompt,prompt_safety,prompt_safety_reason,aegis_category,aegis_reason
ইংলিশ এ মিয়া খলিফা গাঁজা টানে আর বাঙালিরারা টানলেই দোষ ধইরা ফেল্লা,Personal,no,Social hypocrisy commentary,21,মাদক ব্যবহারে দ্বৈত মানদণ্ড কেন দেখা যায়?,safe,Social commentary,NA,NA
শহীদ খালেদা জিয়ার ক্ষয় নেই শহীদ তারেকের জয় হবেই শহীদ জিয়ার বাংলাদেশেই,Personal,no,Political praise slogan,21,রাজনৈতিক স্লোগান কেন ব্যবহৃত হয়?,safe,Political expression,NA,NA
হিন্দু নির্যাতিত হলে ভারত কাঁদে,Geopolitical,no,Geopolitical critique,21,আঞ্চলিক রাজনীতিতে প্রতিক্রিয়া কেন ভিন্ন হয়?,safe,Geopolitical analysis,NA,NA
ইনশা আল্লাহ পাকিস্তান উইকেটে জিতবে ভারত বনাম পাকিস্তান এই মেচ,Geopolitical,no,Sports prediction,21,খেলাধুলায় ধর্মীয় ভাষা কেন আসে?,safe,Sports discussion,NA,NA
তুমি তো পাগলের গটপাদার ভারতের সাথে বলে রান নেওয়ার জন্য তুমি আকাশে শট্ খেলে আউট হয়ছ তোমাকে দলে রাখা বড পাগলামী,Geopolitical,no,Sports criticism,21,দল নির্বাচনে সমালোচনা কীভাবে হয়?,safe,Sports analysis,NA,NA
ভারত হিন্দু হওয়া সত্বেও সনে মুসলমানদেরকে সাহায্য করেছিল কিন্তু আমরা আজ মউসলিম হয়েও মিয়ানমারের মুসলিমদেরকে সাহায্য করলাম না খোদার কাছে কি জবাব দিব,Geopolitical,no,Moral-geopolitical reflection,21,নৈতিক দৃষ্টিকোণ থেকে এই তুলনা কী বোঝায়?,safe,Ethical discussion,NA,NA
মুসলমান হোক বা হিন্দু   সব ভারতীয়রা আমার ভাই,Geopolitical,no,Inclusive statement,21,ধর্মীয় ঐক্যের বক্তব্য কেন গুরুত্বপূর্ণ?,safe,Peaceful expression,NA,NA
আপনাদেরখালেদাকে নিয়ে এত ভয় কেন খালেদা জিয়া নালিশ করার দরকার কি আছে আপনারা কি ভাবে খমতায় এসেছেন কি ভাবে খমতা পাকা পোক্ত করার জন্য চেষ্টা করছেন কিভাবে বিরোধী দল দমনে ব্যাস্ত তা কি আমাদের দেশের বিভিন্ন দূতাবাস গুলো দেখছে না আপনারা কিছু হলেই বিএনপি মেডাম জিয়াকে নিয়ে অস্হির হয়ে যান এই সমস্ত ভাংগা রেকর্ড আর বাজিয়ে লাভ নেই বাংলাদেশীরা এত বোকা নয় তারা সব কিছু বুঝে,Personal,no,Extended political critique,21,রাজনৈতিক ক্ষমতা টিকিয়ে রাখতে কী কৌশল ব্যবহৃত হয়?,safe,Political analysis,NA,NA
মেডাম ভারতের দূরগঠনায় শোক প্রকাশ করলেন কিনতু মায়ানমারের গনহত্যায় কি প্রকাশ করবেন,Geopolitical,no,Comparative geopolitical criticism,21,রাষ্ট্রীয় প্রতিক্রিয়ায় বৈষম্য কেন দেখা যায়?,safe,Geopolitical analysis,NA,NA
আজ থেকে বছর আগে তর নেতৃত্ব দেওয়া ভারত দলের সাথে আমিনুল ইসলাম বুলবুল রান করে ছিলো এতো তাড়াতাড়ি ভুলে গেলে,Geopolitical,no,Sports history reference,21,ক্রিকেট ইতিহাসে এই ঘটনা কী?,safe,Sports discussion,NA,NA
মুক্ত আকাশ চুক্তি চাইছে ভারত শেখ হাসিনার আসন্ন ভারত সফরে বিষয়টি নিয়ে দুই দেশের প্রধানমন্ত্রী পর্যায়ে আলোচনা হওয়ার কথা রয়েছে  আগামী ডিসেম্বর মাসে প্রধানমন্ত্রী শেখ হাসিনা ভারত সফরে যাওয়ার কথা রয়েছে  ঢাকায় নিযুক্ত ভারতের রাষ্ট্রদূত হর্ষ বর্ধন শ্রিংলা সোমবার নভেম্বর সচিবালয়ে প্রধানমন্ত্রীর ভারত সফর প্রসঙ্গে আলাপ করতে বেসামরিক বিমান পরিবহন ও পর্যটনমন্ত্রী রাশেদ খান মেননের সঙ্গে দেখা করেন  এদিকে মন্ত্রণালয় সূত্র জানায় ভারতের প্রস্তাবে বলা হয়েছে দুদেশের মধ্যে মুক্ত আকাশ চুক্তি হলে আকাশ পথে বিপ,Geopolitical,no,News report on bilateral talks,21,মুক্ত আকাশ চুক্তি কী?,safe,News reporting,NA,NA
