sentence,target,type,hate speech,sentence_length
এমন একজন লেখকের নাটক যার নাটকে কোন বিরক্তি নেই... সময় কিভাবে যায় বুঝাই যায়না,,,0,14
এমন একটা ভিডিও জন আনলাইক দিয়েছেআমি জাতির কাছে জানতে চাইএরা মানুষ নাকি রাজাকার?,,,0,13
এমন একটা সিদ্ধান্তে যেসব ছাত্রছাত্রী ২য় বারের জন্য প্রস্তুতি নিচ্ছে তাদের কি ব্যবস্থা করা হবে?,,,0,15
এমন একটি রায় চয়েছিল বাংলার জনগণ। এইভাবে পতিটি বিচার হওয়া দরকার।,,,0,11
এমন কাজ করে তাদের কি মা ওবোন নাই ।হারামী মানুষ তারা পশু চাইতে নিচ। অসহাই নারীর উপর ছি ছি বলে গিইনা লাগে।তাদের কঠিন বিচার হোক যেন আর কারো এমন না হ ই।দশকরা কি বলেন আমার মতে আছেন ত,,,0,38
এমন কাজ জীবনে কখনো দেখিনি বউ এক নম্বার ভিডিওটা করার জন্য ধন্যবাদ,,,0,12
এমন কি আছে অজানা বেটা ফাজিল কুতাকার এমন ছবি কেন দিলি অসব‍্য সয়তান,,,0,13
এমন কিছু প্রচার করুন যা দেখে ভালো কিছু শিখতে পারবো পর্ণস্টার দের নিয়ে আলোচনা করার কিচ্ছু নাই,,,0,17
এমন কোন মানুষ নেই যে সাকিব খান ও অপু বিশ্বাস কে এক সাথে দেখতে চাই না আমরা সবাই চাই যে জয়ের সাথে তার মা বাবা থাকুক তুমি তোমার বোউ সান কে মেনে নেও,,,0,33
এমন খারাপ কাজের বিরুদ্ধে এমন প্রতিবাদ দেখে সত্যি খুব ভালো লাগলোএমন প্রতিবাদ দুনিয়ার সব বাবা মায়ের জন্য আমাদের সবার করা উচিতহোক সে হিন্দু বা মুসলমানবাবাকে দেখে সত্যি দুঃখ লাগলোঅত্যাচার সহ্য করেও সে পুলিশকে অভিযোগ করলো নাআর আজকালকার সন্তানরা কি দিয়ে তৈরিনিজেকেতো কারো ছেলের বউ বলতে লজ্জা করছেছেলের হাত দুটো আগে ভাঙ্গা উচিত ছিলোআমি সব ছেলেদের বিশেষ অনুরোধ করছি তোমরা বউ এর মন মতো চলতে গিয়ে এমন ভয়ানক কাজ করো নাযার কোন ক্ষমা মৃত্যুর পরে পাবে নাবাবা মাকে বৃদ্ধকালে মন থেকে ভালোবাসোবউকেও অবহেলা করো নাতবে বাবা মাকে ফেলে নয়,,,0,88
