text,vulgar,hate,religious,threat,troll,Insult
"মুসলিমের পূজা উদ্বোধন করা, হিন্দুদের কোরবানির ঈদের আয়োজন করার মত",0,0,1,0,1,0
"চুদির বেটার কষা হাগা হইছে।
উপরের দিক তাকাইতে পারতাছে না",1,0,0,0,0,1
সাজু হালারে কেও ধইরা (তেরে নাম) এর পাগলা গারদ এ ভর্তি করায় দিয়ায়।,0,0,0,0,1,0
হিন্দু বা কাফের দের সাতে হাত মিলিয়ে সারা দুনিয়াতে ফেতনা লাগায়ে নিজেরা শেষ হয়ে জাচ্ছে,0,0,1,0,0,0
পরি মনির ছবিতে মনের মাধুরী মিশিয়ে একটা কমেন্ট করেছিলাম । আমার আত্মীয় বন্ধু বান্ধব সবাই সেই কেমন্ট দেখে ফেলেছিল । এরপর একমাস আমি ফেসবুকে আসতে পারি নাই । তাই আজকে আর কিছু বললাম না ।,0,0,0,0,1,0
থ্যাংক ইউ সো মাচ আরিয়ান আপনার মেধা দিয়ে আপনি আরো সুন্দর গোছানো এই ধরনের নাটক তৈরি করবেন আর নিশো মেহজাবিন অসাধারণ,0,0,0,0,0,0
আমার জীবনের সব পরিকল্পনা পালটাই দিছে এই নাটক ভাল লাগলো অনেক ভাল লাগলো,0,0,0,0,0,0
কিছুদিন আগেও বাংলাদেশ দখলের হুমকি দিয়েছে এ্ই লোকটা । তারপরেও নিলজ্জটা কোন মুখে বাংলাদেশে আসে? এর জন্য ই ভারতকে পা চাটা জাতি বলে,0,1,0,0,0,0
আহ যদি প্রথম আলোর আবুল সাংবাদিক ভাইয়ের প্রেম বিয়ে ও দম্পতি র ঘটনাটা এই লিংকে ঢুকে জানতে পারতাম ! সফল হতাম,0,0,0,0,1,0
"সাফা তোর প্রোফাইল নিয়া এবার লাফা, তোর ফেসবুক আইদি অলরেডি ভ্রা খাইছে। তারপর এখন তুই গিয়া গলায় একটা কলসি ধেঁদে বুড়িগঙ্গায় দিয়া ডুবে মর",0,0,0,0,0,1
ঘাড় ধাক্কাদিয়ে এগুলারে বের করে দেওয়ার জোর দাবি জানাচ্ছি । যেখানে মানুষের হাহাকার বইছে সেখানে এরা ফাজলামো করছে ।,0,0,0,0,1,0
"আমি যদি এখন তাকে ফলো না করে, আমি নিজের মতো ড্রাইভ করা শুরু করি...",0,0,0,0,0,0
"...গেটের বাইরে দাঁড়িয়ে ছেলের সাথে গপ্প দিচ্ছে, এমন সময় ডাক আসলো ভিতর থেকে নজরুলের বাপের",0,0,0,0,0,0
"আসলই এই নেরি কুত্তার মূল উদ্দেশ‌্যহল ইসলাম দর্মকে আঘাত করা ,,,, 
জাপাানে মানুষের উষ্টালাথি খাইতে খাইতে তার আর ভাল লাগেনা, আবার দেশেও আসতে পাড়েনা, তাই এখন পাগলা কুত্তাহয়ে গেসে।",0,0,1,0,0,1
অসাধারণ ছিল নাটক টানামাজের জন্য মন টা আরো বেশি বেশি কাদছেঅসাধারণ ম্যাসেজ আর প্রিয় পরিচালক প্লাস প্রিয় জুটি সাথে কামাল পলাশ,0,0,0,0,0,0
এই নাটকের জন্য অনেক ওয়েট করছি হুমম অসাধারণ নাটকলাইক কমেন্ট সব করেছি,0,0,0,0,0,0
নাটক টা খুব ভালো লেগেছে খুব কস্ট লেগেছে দেখে দোয়া করি এমন ভাবে যেন কোন বোন তার ভাইয়ের বোঝা না হয়,0,0,0,0,0,0
"আরিপ্পা ফ্রিল্যান্সিং কি তুই বুঝস, তর মত আরিপ্পা যদি ফ্রিল্যান্সিং এর কাজ জানতি তুই কি আর হুগা মাইরা কি টাকা ইনকাম করতি",1,0,0,0,0,1
ইনড়িয়া মুসলিম রাষ্ট ছিল থাকরে-- জারা ইয়াহুদি কাফের হান্দু হয়ে গেল - তাদেরকে মোসসলমান বানাতে হবে,0,0,1,0,0,0
